near_group,sample_id_a,sample_id_b,phash_distance,split_a,split_b
3783528,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,2,train,train
3783575,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,6,train,train
3783582,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0107_jpg.rf.978ae76363e29a85df8a194e265f8be4_0bf4b4e08228,6,train,train
3783583,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0112_jpg.rf.feb90f96979e072c274a9663a4a2695e_aee062673640,6,train,train
3783584,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0115_jpg.rf.0e57a298080c109d6bd5d474dc6d1836_0c578d71ff06,6,train,train
3783585,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,6,train,train
3783586,hf_kien_indoor_a_0146_jpg.rf.1327b7cd334ad0b73a878a7de5b68cf0_ee0c9d5f0442,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,4,train,train
3787646,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,6,train,train
3787654,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,hf_kien_indoor_a_0112_jpg.rf.feb90f96979e072c274a9663a4a2695e_aee062673640,6,train,train
3787655,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,hf_kien_indoor_a_0115_jpg.rf.0e57a298080c109d6bd5d474dc6d1836_0c578d71ff06,6,train,train
3787656,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,4,train,train
3787657,hf_kien_indoor_a_0147_jpg.rf.4647b2012c855ae74266ad98771934ad_d2fac99a934d,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,6,train,train
3791680,hf_kien_indoor_a_0150_jpg.rf.54ae47fd4d65220f9c930fc10c5c6231_3a9c5fd391ad,hf_kien_indoor_a_0164_jpg.rf.c7316bc5be76578aeab2f48472171156_c7cc97c11fbb,6,train,train
3791721,hf_kien_indoor_a_0150_jpg.rf.54ae47fd4d65220f9c930fc10c5c6231_3a9c5fd391ad,hf_kien_indoor_a_0013_jpg.rf.132a15999c72c79ed49665e5ecba2b9f_81b992c50219,6,train,train
3795741,hf_kien_indoor_a_0152_jpg.rf.2b3bb8adba9184dead94756257e59c71_b486b92908fd,hf_kien_indoor_a_0153_jpg.rf.37dac05847adef21990c1f64a42585a0_a9bb5de4e30a,6,train,train
3795746,hf_kien_indoor_a_0152_jpg.rf.2b3bb8adba9184dead94756257e59c71_b486b92908fd,hf_kien_indoor_a_0160_jpg.rf.3b1aaf8c6bbe53cd06627f03f3051628_7125580b56e3,4,train,train
3799814,hf_kien_indoor_a_0153_jpg.rf.37dac05847adef21990c1f64a42585a0_a9bb5de4e30a,hf_kien_indoor_a_0160_jpg.rf.3b1aaf8c6bbe53cd06627f03f3051628_7125580b56e3,2,train,train
3803880,hf_kien_indoor_a_0154_jpg.rf.e04376d93ed8e9594b1f1e28fef21aed_d64f8140fba4,hf_kien_indoor_a_0159_jpg.rf.b3fcc0e3312fd11b0518f2a62f659916_0e4e01f95b28,4,train,train
3807945,hf_kien_indoor_a_0156_jpg.rf.1e6ba0cafd370f21243b15982f985846_63f3ca2ab6f1,hf_kien_indoor_a_0158_jpg.rf.5b62706f08094bf5503719abc591967a_ffd22025e5a6,4,train,train
3807999,hf_kien_indoor_a_0156_jpg.rf.1e6ba0cafd370f21243b15982f985846_63f3ca2ab6f1,hf_kien_indoor_a_0155_jpg.rf.7f3166b6458e201efc6675d6790b19f3_972cc777fd29,2,train,train
3812064,hf_kien_indoor_a_0158_jpg.rf.5b62706f08094bf5503719abc591967a_ffd22025e5a6,hf_kien_indoor_a_0155_jpg.rf.7f3166b6458e201efc6675d6790b19f3_972cc777fd29,2,train,train
3824203,hf_kien_indoor_a_0162_jpg.rf.a57b4c7af5ac297838818cfddcde7f86_c90469904bf5,hf_kien_indoor_a_0163_jpg.rf.71b21370bb9cecfffe66141f81ad01e5_8570a311f093,6,train,train
3832373,hf_kien_indoor_a_0164_jpg.rf.c7316bc5be76578aeab2f48472171156_c7cc97c11fbb,hf_kien_indoor_a_0149_jpg.rf.934be41b07ab91e50a7132d2ca2cda14_e0a39b653d29,6,train,train
3832383,hf_kien_indoor_a_0164_jpg.rf.c7316bc5be76578aeab2f48472171156_c7cc97c11fbb,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,6,train,train
3836394,hf_kien_indoor_a_0166_jpg.rf.d516839d6ca4c3a8fcd0fa9c3099d43d_c3d645ed913f,hf_kien_indoor_a_0176_jpg.rf.daf76da82654b122a32eceff3434cd6c_2c56677bbc85,4,train,train
3836434,hf_kien_indoor_a_0166_jpg.rf.d516839d6ca4c3a8fcd0fa9c3099d43d_c3d645ed913f,hf_kien_indoor_a_0177_jpg.rf.b8e14db31d6ab67dc29a062a5e2af539_93b4dcd54da1,4,train,train
3840452,hf_kien_indoor_a_0167_jpg.rf.c05bf6cf685e80bb335fb5c9319fde34_ddbb2e0a4bfe,hf_kien_indoor_a_0176_jpg.rf.daf76da82654b122a32eceff3434cd6c_2c56677bbc85,4,train,train
3844508,hf_kien_indoor_a_0168_jpg.rf.1fb61aaa8950e58a132c1dcd3a38890e_a7593fde58f9,hf_kien_indoor_a_0175_jpg.rf.0b91d5210e1129a0b6d079b759e4dd1e_2465739a91b4,4,train,train
3848560,hf_kien_indoor_a_0169_jpg.rf.fe22f78a22f327582140e7da0f798ea6_7ffdd0a89f7a,hf_kien_indoor_a_0170_jpg.rf.2d8905a0eb65c988f370f6a6576fe8fd_d29a9ad6d8b3,4,train,train
3848563,hf_kien_indoor_a_0169_jpg.rf.fe22f78a22f327582140e7da0f798ea6_7ffdd0a89f7a,hf_kien_indoor_a_0174_jpg.rf.94579aa15b33db5292f8a345abd7b5b1_026ed5986496,2,train,train
3852616,hf_kien_indoor_a_0170_jpg.rf.2d8905a0eb65c988f370f6a6576fe8fd_d29a9ad6d8b3,hf_kien_indoor_a_0171_jpg.rf.bf2a0b145b95ee5bbbb42fc4010bf40b_850d173e0304,4,train,train
3852617,hf_kien_indoor_a_0170_jpg.rf.2d8905a0eb65c988f370f6a6576fe8fd_d29a9ad6d8b3,hf_kien_indoor_a_0172_jpg.rf.bbcb4a45ff900b464eb08f821a795219_1d19c4ac493b,4,train,train
3852618,hf_kien_indoor_a_0170_jpg.rf.2d8905a0eb65c988f370f6a6576fe8fd_d29a9ad6d8b3,hf_kien_indoor_a_0174_jpg.rf.94579aa15b33db5292f8a345abd7b5b1_026ed5986496,6,train,train
3872920,hf_kien_indoor_a_0176_jpg.rf.daf76da82654b122a32eceff3434cd6c_2c56677bbc85,hf_kien_indoor_a_0177_jpg.rf.b8e14db31d6ab67dc29a062a5e2af539_93b4dcd54da1,6,train,train
3876955,hf_kien_indoor_a_0178_jpg.rf.251b27b1fe1ef9b4dc8f6542021eb35f_94c21fe287fb,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,6,train,train
3876969,hf_kien_indoor_a_0178_jpg.rf.251b27b1fe1ef9b4dc8f6542021eb35f_94c21fe287fb,hf_kien_indoor_a_0177_jpg.rf.b8e14db31d6ab67dc29a062a5e2af539_93b4dcd54da1,6,train,train
3880991,hf_kien_indoor_a_0179_jpg.rf.5e005d611d4a36ff15da895794a83ed7_0e723a6d9ff6,hf_kien_indoor_a_0200_jpg.rf.698318d96a497b3da1f3d109f64d12c4_dea6397abb7a,6,train,train
3893156,hf_kien_indoor_a_0184_jpg.rf.9253dd76951799466a836d509267a833_1c5efaa75a61,hf_kien_indoor_a_0183_jpg.rf.2b93a9db527b4cf3c8656d73ae6383a9_1d057572a5d2,2,train,train
3897169,hf_kien_indoor_a_0186_jpg.rf.5fb5485622c83b9c758d24304dc6cc91_43619773c293,hf_kien_indoor_a_0195_jpg.rf.7f93ee0ccb52913601723593938dc4bd_5f67d52562cd,2,train,train
3897201,hf_kien_indoor_a_0186_jpg.rf.5fb5485622c83b9c758d24304dc6cc91_43619773c293,hf_kien_indoor_a_0185_jpg.rf.5b2231e5727e250b474c14191ada6137_63546f146c69,2,train,train
3897202,hf_kien_indoor_a_0186_jpg.rf.5fb5485622c83b9c758d24304dc6cc91_43619773c293,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,2,train,train
3897205,hf_kien_indoor_a_0186_jpg.rf.5fb5485622c83b9c758d24304dc6cc91_43619773c293,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,6,train,train
3901210,hf_kien_indoor_a_0188_jpg.rf.3756c617a0d1043a7eaf51bd1e3e3007_aab987443b3c,hf_kien_indoor_a_0190_jpg.rf.bad3c1486329e94cfeaffefe0453601d_99d3ab92a75d,2,train,train
3901245,hf_kien_indoor_a_0188_jpg.rf.3756c617a0d1043a7eaf51bd1e3e3007_aab987443b3c,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,6,train,train
3901247,hf_kien_indoor_a_0188_jpg.rf.3756c617a0d1043a7eaf51bd1e3e3007_aab987443b3c,hf_kien_indoor_a_0191_jpg.rf.589215728039cfc55800d10a8f02d309_bdc4af57c33e,4,train,train
3901248,hf_kien_indoor_a_0188_jpg.rf.3756c617a0d1043a7eaf51bd1e3e3007_aab987443b3c,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,4,train,train
3905253,hf_kien_indoor_a_0190_jpg.rf.bad3c1486329e94cfeaffefe0453601d_99d3ab92a75d,hf_kien_indoor_a_0193_jpg.rf.b798efe23ac72e3fd7b12f3e6be44e89_2f9f2dd31995,2,train,train
3905288,hf_kien_indoor_a_0190_jpg.rf.bad3c1486329e94cfeaffefe0453601d_99d3ab92a75d,hf_kien_indoor_a_0189_jpg.rf.8613beb851ff4243d0934b31c63b6259_41a8c02fdf37,2,train,train
3905289,hf_kien_indoor_a_0190_jpg.rf.bad3c1486329e94cfeaffefe0453601d_99d3ab92a75d,hf_kien_indoor_a_0191_jpg.rf.589215728039cfc55800d10a8f02d309_bdc4af57c33e,4,train,train
3905290,hf_kien_indoor_a_0190_jpg.rf.bad3c1486329e94cfeaffefe0453601d_99d3ab92a75d,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,6,train,train
3909328,hf_kien_indoor_a_0193_jpg.rf.b798efe23ac72e3fd7b12f3e6be44e89_2f9f2dd31995,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,6,train,train
3909330,hf_kien_indoor_a_0193_jpg.rf.b798efe23ac72e3fd7b12f3e6be44e89_2f9f2dd31995,hf_kien_indoor_a_0191_jpg.rf.589215728039cfc55800d10a8f02d309_bdc4af57c33e,4,train,train
3909331,hf_kien_indoor_a_0193_jpg.rf.b798efe23ac72e3fd7b12f3e6be44e89_2f9f2dd31995,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,4,train,train
3913368,hf_kien_indoor_a_0195_jpg.rf.7f93ee0ccb52913601723593938dc4bd_5f67d52562cd,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,4,train,train
3917405,hf_kien_indoor_a_0196_jpg.rf.340a969543969a4054c31799c3eea22d_97d4c20ee657,hf_kien_indoor_a_0183_jpg.rf.2b93a9db527b4cf3c8656d73ae6383a9_1d057572a5d2,6,train,train
3933533,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,6,train,train
3933534,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,6,train,train
3933535,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,6,train,train
3933537,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,2,train,train
3933538,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0220_jpg.rf.d6e5e807497e5f651b7cc29bce74f43f_75f39fa8fa79,2,train,train
3933539,hf_kien_indoor_a_0202_jpg.rf.a039c41ed221a4d6d35b32618500824b_5d62943e8413,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,2,train,train
3937561,hf_kien_indoor_a_0204_jpg.rf.d4ee287de0d5302033093dc0ac6f16c4_4fd293b4737e,hf_kien_indoor_a_0205_jpg.rf.8df1fa1c582f3dc763647532297bcede_6efda292147f,2,train,train
3937562,hf_kien_indoor_a_0204_jpg.rf.d4ee287de0d5302033093dc0ac6f16c4_4fd293b4737e,hf_kien_indoor_a_0206_jpg.rf.e4199101368afc4e3d15b58dde24dfc4_258f2b02acab,6,train,train
3937563,hf_kien_indoor_a_0204_jpg.rf.d4ee287de0d5302033093dc0ac6f16c4_4fd293b4737e,hf_kien_indoor_a_0207_jpg.rf.536bc1110cc891dcdc86d408c3a75be2_a0994a857615,6,train,train
3937564,hf_kien_indoor_a_0204_jpg.rf.d4ee287de0d5302033093dc0ac6f16c4_4fd293b4737e,hf_kien_indoor_a_0208_jpg.rf.d9ec7a9054efc956790a639e278be225_7a9056aa8149,4,train,train
3937565,hf_kien_indoor_a_0204_jpg.rf.d4ee287de0d5302033093dc0ac6f16c4_4fd293b4737e,hf_kien_indoor_a_0209_jpg.rf.4e162d9e80a202385a29fd294c485510_91ce0a5d6893,2,train,train
3941595,hf_kien_indoor_a_0205_jpg.rf.8df1fa1c582f3dc763647532297bcede_6efda292147f,hf_kien_indoor_a_0206_jpg.rf.e4199101368afc4e3d15b58dde24dfc4_258f2b02acab,4,train,train
3941596,hf_kien_indoor_a_0205_jpg.rf.8df1fa1c582f3dc763647532297bcede_6efda292147f,hf_kien_indoor_a_0207_jpg.rf.536bc1110cc891dcdc86d408c3a75be2_a0994a857615,4,train,train
3941597,hf_kien_indoor_a_0205_jpg.rf.8df1fa1c582f3dc763647532297bcede_6efda292147f,hf_kien_indoor_a_0208_jpg.rf.d9ec7a9054efc956790a639e278be225_7a9056aa8149,4,train,train
3941598,hf_kien_indoor_a_0205_jpg.rf.8df1fa1c582f3dc763647532297bcede_6efda292147f,hf_kien_indoor_a_0209_jpg.rf.4e162d9e80a202385a29fd294c485510_91ce0a5d6893,4,train,train
3945628,hf_kien_indoor_a_0206_jpg.rf.e4199101368afc4e3d15b58dde24dfc4_258f2b02acab,hf_kien_indoor_a_0207_jpg.rf.536bc1110cc891dcdc86d408c3a75be2_a0994a857615,2,train,train
3945629,hf_kien_indoor_a_0206_jpg.rf.e4199101368afc4e3d15b58dde24dfc4_258f2b02acab,hf_kien_indoor_a_0208_jpg.rf.d9ec7a9054efc956790a639e278be225_7a9056aa8149,2,train,train
3945630,hf_kien_indoor_a_0206_jpg.rf.e4199101368afc4e3d15b58dde24dfc4_258f2b02acab,hf_kien_indoor_a_0209_jpg.rf.4e162d9e80a202385a29fd294c485510_91ce0a5d6893,4,train,train
3949660,hf_kien_indoor_a_0207_jpg.rf.536bc1110cc891dcdc86d408c3a75be2_a0994a857615,hf_kien_indoor_a_0208_jpg.rf.d9ec7a9054efc956790a639e278be225_7a9056aa8149,2,train,train
3949661,hf_kien_indoor_a_0207_jpg.rf.536bc1110cc891dcdc86d408c3a75be2_a0994a857615,hf_kien_indoor_a_0209_jpg.rf.4e162d9e80a202385a29fd294c485510_91ce0a5d6893,4,train,train
3953691,hf_kien_indoor_a_0208_jpg.rf.d9ec7a9054efc956790a639e278be225_7a9056aa8149,hf_kien_indoor_a_0209_jpg.rf.4e162d9e80a202385a29fd294c485510_91ce0a5d6893,2,train,train
3961750,hf_kien_indoor_a_0211_jpg.rf.f7595051aff1218ece8a03aca56ea183_f3b2c1aa8ec3,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,2,train,train
3961751,hf_kien_indoor_a_0211_jpg.rf.f7595051aff1218ece8a03aca56ea183_f3b2c1aa8ec3,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,4,train,train
3961752,hf_kien_indoor_a_0211_jpg.rf.f7595051aff1218ece8a03aca56ea183_f3b2c1aa8ec3,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,6,train,train
3961753,hf_kien_indoor_a_0211_jpg.rf.f7595051aff1218ece8a03aca56ea183_f3b2c1aa8ec3,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,4,train,train
3961756,hf_kien_indoor_a_0211_jpg.rf.f7595051aff1218ece8a03aca56ea183_f3b2c1aa8ec3,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,6,train,train
3965778,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,2,train,train
3965779,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,4,train,train
3965780,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,6,train,train
3965781,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,6,train,train
3965783,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,4,train,train
3965802,hf_kien_indoor_a_0212_jpg.rf.a9ed3f92842be0dffd64a85e9ada20c8_da87c977adee,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,6,train,train
3969805,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,4,train,train
3969807,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,4,train,train
3969808,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,hf_kien_indoor_a_0220_jpg.rf.d6e5e807497e5f651b7cc29bce74f43f_75f39fa8fa79,6,train,train
3969809,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,4,train,train
3969828,hf_kien_indoor_a_0213_jpg.rf.b043ab4545e1c76c7fc8c759387ecdb7_ace341608930,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,4,train,train
3973831,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,hf_kien_indoor_a_0215_jpg.rf.ba81d3bc247aef5db93e37d151c8ecca_d198075d44ed,4,train,train
3973832,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,6,train,train
3973834,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,4,train,train
3973853,hf_kien_indoor_a_0214_jpg.rf.cfa0d420b6d83c4720b230993e92d2e2_280c95cb2d8d,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,6,train,train
3981880,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,hf_kien_indoor_a_0220_jpg.rf.d6e5e807497e5f651b7cc29bce74f43f_75f39fa8fa79,2,train,train
3981881,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,2,train,train
3981900,hf_kien_indoor_a_0218_jpg.rf.4b91fde353ea078c1361724a03ed80ff_a78f8a101c75,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,6,train,train
3985903,hf_kien_indoor_a_0220_jpg.rf.d6e5e807497e5f651b7cc29bce74f43f_75f39fa8fa79,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,4,train,train
3989943,hf_kien_indoor_a_0221_jpg.rf.7cb88ad47104074ba1fc3cee298053fb_683bc681f470,hf_kien_indoor_a_0203_jpg.rf.58950cd3f8582c91a8f137bce6116ec6_9fe7af4d97c5,6,train,train
3993947,hf_kien_indoor_a_0006_jpg.rf.2610ccbbe9e06d591db2348c73ee8179_335238000b0c,hf_kien_indoor_a_0023_jpg.rf.370f0ed0c85a698ece6f49f3916bbf7c_984fa6857912,6,train,train
4006003,hf_kien_indoor_a_0107_jpg.rf.978ae76363e29a85df8a194e265f8be4_0bf4b4e08228,hf_kien_indoor_a_0112_jpg.rf.feb90f96979e072c274a9663a4a2695e_aee062673640,6,train,train
4006004,hf_kien_indoor_a_0107_jpg.rf.978ae76363e29a85df8a194e265f8be4_0bf4b4e08228,hf_kien_indoor_a_0115_jpg.rf.0e57a298080c109d6bd5d474dc6d1836_0c578d71ff06,6,train,train
4006005,hf_kien_indoor_a_0107_jpg.rf.978ae76363e29a85df8a194e265f8be4_0bf4b4e08228,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,6,train,train
4006006,hf_kien_indoor_a_0107_jpg.rf.978ae76363e29a85df8a194e265f8be4_0bf4b4e08228,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,6,train,train
4010021,hf_kien_indoor_a_0112_jpg.rf.feb90f96979e072c274a9663a4a2695e_aee062673640,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,4,train,train
4010022,hf_kien_indoor_a_0112_jpg.rf.feb90f96979e072c274a9663a4a2695e_aee062673640,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,6,train,train
4014036,hf_kien_indoor_a_0115_jpg.rf.0e57a298080c109d6bd5d474dc6d1836_0c578d71ff06,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,4,train,train
4014037,hf_kien_indoor_a_0115_jpg.rf.0e57a298080c109d6bd5d474dc6d1836_0c578d71ff06,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,6,train,train
4018051,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,4,train,train
4018052,hf_kien_indoor_a_0118_jpg.rf.3820eda69a55a94a2e7e296b886ce73a_979c863c410c,hf_kien_indoor_a_0149_jpg.rf.934be41b07ab91e50a7132d2ca2cda14_e0a39b653d29,6,train,train
4022065,hf_kien_indoor_a_0143_jpg.rf.cb09736eb9acb46e2e1377946584648f_a596ac112bdb,hf_kien_indoor_a_0149_jpg.rf.934be41b07ab91e50a7132d2ca2cda14_e0a39b653d29,6,train,train
4042120,hf_kien_indoor_a_0185_jpg.rf.5b2231e5727e250b474c14191ada6137_63546f146c69,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,4,train,train
4046128,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,hf_kien_indoor_a_0189_jpg.rf.8613beb851ff4243d0934b31c63b6259_41a8c02fdf37,6,train,train
4046130,hf_kien_indoor_a_0187_jpg.rf.f4019834ff7000a6cc39fbee6d3a8c3e_1bb0fc8cb827,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,4,train,train
4050135,hf_kien_indoor_a_0189_jpg.rf.8613beb851ff4243d0934b31c63b6259_41a8c02fdf37,hf_kien_indoor_a_0191_jpg.rf.589215728039cfc55800d10a8f02d309_bdc4af57c33e,4,train,train
4050136,hf_kien_indoor_a_0189_jpg.rf.8613beb851ff4243d0934b31c63b6259_41a8c02fdf37,hf_kien_indoor_a_0194_jpg.rf.1fe9c7b195b2ff21552e5a297d87d1cc_12ec6881deaf,4,train,train
4082157,hf_kien_indoor_2056_jpg.rf.921f1493a6683f2d7e109c905a8c14f6_4ae5571025d4,hf_kien_indoor_2056_jpg.rf.daaded63c3025e1902877a9841c89657_c7c3a81d9371,2,train,train
4098141,hf_kien_indoor_5test3209_jpg.rf.ff8ed5cc0a6e76cf98ec91bde3159d6e_746ae8f29067,hf_kien_indoor_5test3209_jpg.rf.0fb7ce84c776c28df9afe0382c5f3158_552bab65b07a,2,train,train
